,Temp,Precip,flow
1997-12-04 00:00:00+00:00,40.43521739130435,0.0,216.0
1997-12-05 00:00:00+00:00,39.165416666666665,0.0,212.0
1997-12-06 00:00:00+00:00,40.541666666666664,0.0,216.0
1997-12-07 00:00:00+00:00,47.12625,0.0,225.0
1997-12-08 00:00:00+00:00,49.913333333333334,0.0,235.0
1997-12-09 00:00:00+00:00,38.99791666666667,0.0,253.0
1997-12-10 00:00:00+00:00,34.375,0.0,258.0
1997-12-11 00:00:00+00:00,36.41375,0.0,251.0
1997-12-12 00:00:00+00:00,37.95916666666667,0.0,242.0
1997-12-13 00:00:00+00:00,35.49875,0.0,239.0
1997-12-14 00:00:00+00:00,36.71333333333333,0.0,234.0
1997-12-15 00:00:00+00:00,36.956250000000004,0.0,248.0
1997-12-16 00:00:00+00:00,38.54,0.0,251.0
1997-12-17 00:00:00+00:00,40.95333333333333,0.0,253.0
1997-12-18 00:00:00+00:00,38.04125,0.0,249.0
1997-12-19 00:00:00+00:00,39.04,0.0,247.0
1997-12-20 00:00:00+00:00,45.709583333333335,0.0,253.0
1997-12-21 00:00:00+00:00,46.916666666666664,0.0,255.0
1997-12-22 00:00:00+00:00,39.45375000000001,0.0,284.0
1997-12-23 00:00:00+00:00,39.0825,0.0,299.0
1997-12-24 00:00:00+00:00,39.66761904761905,0.0,295.0
1997-12-25 00:00:00+00:00,31.24875,0.0,279.0
1997-12-26 00:00:00+00:00,32.20666666666667,0.0,266.0
1997-12-27 00:00:00+00:00,32.540416666666665,0.0,261.0
1997-12-28 00:00:00+00:00,39.0825,0.0,258.0
1997-12-29 00:00:00+00:00,36.624583333333334,0.0,255.0
1997-12-30 00:00:00+00:00,43.54208333333333,0.0,255.0
1997-12-31 00:00:00+00:00,42.33380952380952,0.0,256.0
1998-01-01 00:00:00+00:00,47.123333333333335,0.0,254.0
1998-01-02 00:00:00+00:00,47.03875,0.0,253.0
1998-01-03 00:00:00+00:00,49.042857142857144,0.0,259.0
1998-01-04 00:00:00+00:00,45.209583333333335,0.0,264.0
1998-01-05 00:00:00+00:00,46.62375,0.0,380.0
1998-01-06 00:00:00+00:00,37.70708333333334,0.0,504.0
1998-01-07 00:00:00+00:00,37.20791666666667,0.0,397.0
1998-01-08 00:00:00+00:00,34.123333333333335,0.0,314.0
1998-01-09 00:00:00+00:00,34.62375,0.0,280.0
1998-01-10 00:00:00+00:00,41.790416666666665,0.0,270.0
1998-01-11 00:00:00+00:00,41.95583333333334,0.0,269.0
1998-01-12 00:00:00+00:00,40.429047619047616,0.0,276.0
1998-01-13 00:00:00+00:00,39.19380952380952,0.0,267.0
1998-01-14 00:00:00+00:00,40.541666666666664,0.0,257.0
1998-01-15 00:00:00+00:00,38.21,0.0,250.0
1998-01-16 00:00:00+00:00,49.41791666666666,0.0,249.0
1998-01-17 00:00:00+00:00,46.45875,0.0,246.0
1998-01-18 00:00:00+00:00,46.66583333333333,0.0,253.0
